Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;DATE;HEURE
14008904;FARINE 10kg                   ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;05/11/2017 ;09:50:39
14015245;SUCRE ROUX MORCEAUX SKOR 750G ;9.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;05/11/2017 ;10:07:07
14015276;SUCRE ROUX SAC SKOR 750G      ;4.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;05/11/2017 ;10:12:22
14010564;SACHET LOYA 2KG               ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;05/11/2017 ;10:13:03
14013741;SUCRE BLANC MORCEAU SKOR 500G ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;05/11/2017 ;10:14:21
14011109;ANANAS TRANCHE GOLDEN LAN 565G;5.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;05/11/2017 ;10:14:57
14010986;CONFITURE ABRICOT AMOUR 400G  ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;05/11/2017 ;10:15:13
14002085;huil de table 5L              ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;05/11/2017 ;10:18:50
14004190;FLEURIAL 4L                   ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;05/11/2017 ;10:19:39
22000598;RAISINS SEC JAUNE GROS CALIBRE;5.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;05/11/2017 ;15:41:48
